"PHR_SK","PROD_SK","CAN_DISPENSE_FLG","IN_STOCK_FLG","QTY_ON_HAND","EFF_DT","TERM_DT"
"4116","1033","Y","Y","76","2024-01-01","2029-12-31"
"4117","1001","Y","Y","77","2024-01-01","2029-12-31"
"4117","1002","Y","Y","77","2024-01-01","2029-12-31"
"4117","1003","Y","Y","77","2024-01-01","2029-12-31"
"4117","1008","Y","Y","77","2024-01-01","2029-12-31"
"4117","1011","Y","Y","77","2024-01-01","2029-12-31"
"4117","1018","Y","Y","77","2024-01-01","2029-12-31"
"4117","1021","Y","Y","77","2024-01-01","2029-12-31"
"4117","1033","Y","Y","77","2024-01-01","2029-12-31"
"4118","1001","Y","Y","78","2024-01-01","2029-12-31"
"4118","1002","Y","Y","78","2024-01-01","2029-12-31"
"4118","1003","Y","Y","78","2024-01-01","2029-12-31"
"4118","1008","Y","Y","78","2024-01-01","2029-12-31"
"4118","1011","Y","Y","78","2024-01-01","2029-12-31"
"4118","1018","Y","Y","78","2024-01-01","2029-12-31"
"4118","1021","Y","Y","78","2024-01-01","2029-12-31"
"4118","1033","Y","Y","78","2024-01-01","2029-12-31"
"4119","1001","Y","Y","79","2024-01-01","2029-12-31"
"4119","1002","Y","Y","79","2024-01-01","2029-12-31"
"4119","1003","Y","Y","79","2024-01-01","2029-12-31"
"4119","1008","Y","Y","79","2024-01-01","2029-12-31"
"4119","1011","Y","Y","79","2024-01-01","2029-12-31"
"4119","1018","Y","Y","79","2024-01-01","2029-12-31"
"4119","1021","Y","Y","79","2024-01-01","2029-12-31"
"4119","1033","Y","Y","79","2024-01-01","2029-12-31"
"4120","1001","Y","Y","80","2024-01-01","2029-12-31"
"4120","1002","Y","Y","80","2024-01-01","2029-12-31"
"4120","1003","Y","Y","80","2024-01-01","2029-12-31"
"4120","1008","Y","Y","80","2024-01-01","2029-12-31"
"4120","1011","Y","Y","80","2024-01-01","2029-12-31"
"4120","1018","Y","Y","80","2024-01-01","2029-12-31"
"4120","1021","Y","Y","80","2024-01-01","2029-12-31"
"4120","1033","Y","Y","80","2024-01-01","2029-12-31"
"4121","1001","Y","Y","81","2024-01-01","2029-12-31"
"4121","1002","Y","Y","81","2024-01-01","2029-12-31"
"4121","1003","Y","Y","81","2024-01-01","2029-12-31"
"4121","1008","Y","Y","81","2024-01-01","2029-12-31"
"4121","1011","Y","Y","81","2024-01-01","2029-12-31"
"4121","1018","Y","N","0","2024-01-01","2029-12-31"
"4121","1021","Y","Y","81","2024-01-01","2029-12-31"
"4121","1033","Y","N","0","2024-01-01","2029-12-31"
"4122","1001","Y","Y","82","2024-01-01","2029-12-31"
"4122","1002","Y","Y","82","2024-01-01","2029-12-31"
"4122","1003","Y","Y","82","2024-01-01","2029-12-31"
"4122","1008","Y","Y","82","2024-01-01","2029-12-31"
"4122","1011","Y","Y","82","2024-01-01","2029-12-31"
"4122","1018","Y","Y","82","2024-01-01","2029-12-31"
"4122","1021","Y","Y","82","2024-01-01","2029-12-31"
"4122","1033","Y","Y","82","2024-01-01","2029-12-31"
"4123","1001","Y","Y","83","2024-01-01","2029-12-31"
"4123","1002","Y","Y","83","2024-01-01","2029-12-31"
"4123","1003","Y","Y","83","2024-01-01","2029-12-31"
"4123","1008","Y","Y","83","2024-01-01","2029-12-31"
"4123","1011","Y","Y","83","2024-01-01","2029-12-31"
"4123","1018","Y","Y","83","2024-01-01","2029-12-31"
"4123","1021","Y","Y","83","2024-01-01","2029-12-31"
"4123","1033","Y","Y","83","2024-01-01","2029-12-31"
"4124","1001","Y","Y","84","2024-01-01","2029-12-31"
"4124","1002","Y","Y","84","2024-01-01","2029-12-31"
"4124","1003","Y","Y","84","2024-01-01","2029-12-31"
"4124","1008","Y","Y","84","2024-01-01","2029-12-31"
"4124","1011","Y","Y","84","2024-01-01","2029-12-31"
"4124","1018","Y","Y","84","2024-01-01","2029-12-31"
"4124","1021","Y","Y","84","2024-01-01","2029-12-31"
"4124","1033","Y","Y","84","2024-01-01","2029-12-31"
"4125","1001","Y","Y","85","2024-01-01","2029-12-31"
"4125","1002","Y","Y","85","2024-01-01","2029-12-31"
"4125","1003","Y","Y","85","2024-01-01","2029-12-31"
"4125","1008","Y","Y","85","2024-01-01","2029-12-31"
"4125","1011","Y","Y","85","2024-01-01","2029-12-31"
"4125","1018","Y","Y","85","2024-01-01","2029-12-31"
"4125","1021","Y","Y","85","2024-01-01","2029-12-31"
"4125","1033","Y","Y","85","2024-01-01","2029-12-31"
"4126","1001","Y","Y","86","2024-01-01","2029-12-31"
"4126","1002","Y","Y","86","2024-01-01","2029-12-31"
"4126","1003","Y","Y","86","2024-01-01","2029-12-31"
"4126","1008","Y","Y","86","2024-01-01","2029-12-31"
"4126","1011","Y","Y","86","2024-01-01","2029-12-31"
"4126","1018","Y","Y","86","2024-01-01","2029-12-31"
"4126","1021","Y","Y","86","2024-01-01","2029-12-31"
"4126","1033","Y","Y","86","2024-01-01","2029-12-31"
"4127","1001","Y","Y","87","2024-01-01","2029-12-31"
"4127","1002","Y","Y","87","2024-01-01","2029-12-31"
"4127","1003","Y","Y","87","2024-01-01","2029-12-31"
"4127","1008","Y","Y","87","2024-01-01","2029-12-31"
"4127","1011","Y","Y","87","2024-01-01","2029-12-31"
"4127","1018","Y","Y","87","2024-01-01","2029-12-31"
"4127","1021","Y","Y","87","2024-01-01","2029-12-31"
"4127","1033","Y","Y","87","2024-01-01","2029-12-31"
"4128","1001","Y","Y","88","2024-01-01","2029-12-31"
"4128","1002","Y","Y","88","2024-01-01","2029-12-31"
"4128","1003","Y","Y","88","2024-01-01","2029-12-31"
"4128","1008","Y","Y","88","2024-01-01","2029-12-31"
"4128","1011","Y","Y","88","2024-01-01","2029-12-31"
"4128","1018","Y","Y","88","2024-01-01","2029-12-31"
"4128","1021","Y","Y","88","2024-01-01","2029-12-31"
"4128","1033","Y","Y","88","2024-01-01","2029-12-31"
"4129","1001","Y","Y","89","2024-01-01","2029-12-31"
"4129","1002","Y","Y","89","2024-01-01","2029-12-31"
"4129","1003","Y","Y","89","2024-01-01","2029-12-31"
"4129","1008","Y","Y","89","2024-01-01","2029-12-31"
"4129","1011","Y","Y","89","2024-01-01","2029-12-31"
"4129","1018","Y","Y","89","2024-01-01","2029-12-31"
"4129","1021","Y","Y","89","2024-01-01","2029-12-31"
"4129","1033","Y","Y","89","2024-01-01","2029-12-31"
"4130","1001","Y","Y","20","2024-01-01","2029-12-31"
"4130","1002","Y","Y","20","2024-01-01","2029-12-31"
"4130","1003","Y","Y","20","2024-01-01","2029-12-31"
"4130","1008","Y","Y","20","2024-01-01","2029-12-31"
"4130","1011","Y","Y","20","2024-01-01","2029-12-31"
"4130","1018","Y","Y","20","2024-01-01","2029-12-31"
"4130","1021","Y","Y","20","2024-01-01","2029-12-31"
"4130","1033","Y","Y","20","2024-01-01","2029-12-31"
"4131","1001","Y","Y","21","2024-01-01","2029-12-31"
"4131","1002","Y","Y","21","2024-01-01","2029-12-31"
"4131","1003","Y","Y","21","2024-01-01","2029-12-31"
"4131","1008","N","N","0","2024-01-01","2029-12-31"
"4131","1011","Y","Y","21","2024-01-01","2029-12-31"
"4131","1018","Y","Y","21","2024-01-01","2029-12-31"
"4131","1021","N","N","0","2024-01-01","2029-12-31"
"4131","1033","Y","Y","21","2024-01-01","2029-12-31"
"4132","1001","Y","Y","22","2024-01-01","2029-12-31"
"4132","1002","Y","Y","22","2024-01-01","2029-12-31"
"4132","1003","Y","Y","22","2024-01-01","2029-12-31"
"4132","1008","Y","Y","22","2024-01-01","2029-12-31"
"4132","1011","Y","Y","22","2024-01-01","2029-12-31"
"4132","1018","Y","Y","22","2024-01-01","2029-12-31"
"4132","1021","Y","Y","22","2024-01-01","2029-12-31"
"4132","1033","Y","Y","22","2024-01-01","2029-12-31"
"4133","1001","Y","Y","23","2024-01-01","2029-12-31"
"4133","1002","Y","Y","23","2024-01-01","2029-12-31"
"4133","1003","Y","Y","23","2024-01-01","2029-12-31"
"4133","1008","Y","Y","23","2024-01-01","2029-12-31"
"4133","1011","Y","Y","23","2024-01-01","2029-12-31"
"4133","1018","Y","Y","23","2024-01-01","2029-12-31"
"4133","1021","Y","Y","23","2024-01-01","2029-12-31"
"4133","1033","Y","Y","23","2024-01-01","2029-12-31"
"4134","1001","Y","Y","24","2024-01-01","2029-12-31"
"4134","1002","Y","Y","24","2024-01-01","2029-12-31"
"4134","1003","Y","Y","24","2024-01-01","2029-12-31"
"4134","1008","Y","Y","24","2024-01-01","2029-12-31"
"4134","1011","Y","Y","24","2024-01-01","2029-12-31"
"4134","1018","Y","N","0","2024-01-01","2029-12-31"
"4134","1021","Y","Y","24","2024-01-01","2029-12-31"
"4134","1033","Y","N","0","2024-01-01","2029-12-31"
"4135","1001","Y","Y","25","2024-01-01","2029-12-31"
"4135","1002","Y","Y","25","2024-01-01","2029-12-31"
"4135","1003","Y","Y","25","2024-01-01","2029-12-31"
"4135","1008","Y","Y","25","2024-01-01","2029-12-31"
"4135","1011","Y","Y","25","2024-01-01","2029-12-31"
"4135","1018","Y","Y","25","2024-01-01","2029-12-31"
"4135","1021","Y","Y","25","2024-01-01","2029-12-31"
"4135","1033","Y","Y","25","2024-01-01","2029-12-31"
"4136","1001","Y","Y","26","2024-01-01","2029-12-31"
"4136","1002","Y","Y","26","2024-01-01","2029-12-31"
"4136","1003","Y","Y","26","2024-01-01","2029-12-31"
"4136","1008","Y","Y","26","2024-01-01","2029-12-31"
"4136","1011","Y","Y","26","2024-01-01","2029-12-31"
"4136","1018","Y","Y","26","2024-01-01","2029-12-31"
"4136","1021","Y","Y","26","2024-01-01","2029-12-31"
"4136","1033","Y","Y","26","2024-01-01","2029-12-31"
"4137","1001","Y","Y","27","2024-01-01","2029-12-31"
"4137","1002","Y","Y","27","2024-01-01","2029-12-31"
"4137","1003","Y","Y","27","2024-01-01","2029-12-31"
"4137","1008","Y","Y","27","2024-01-01","2029-12-31"
"4137","1011","Y","Y","27","2024-01-01","2029-12-31"
"4137","1018","Y","Y","27","2024-01-01","2029-12-31"
"4137","1021","Y","Y","27","2024-01-01","2029-12-31"
"4137","1033","Y","Y","27","2024-01-01","2029-12-31"
"4138","1001","Y","Y","28","2024-01-01","2029-12-31"
"4138","1002","Y","Y","28","2024-01-01","2029-12-31"
"4138","1003","Y","Y","28","2024-01-01","2029-12-31"
"4138","1008","Y","Y","28","2024-01-01","2029-12-31"
"4138","1011","Y","Y","28","2024-01-01","2029-12-31"
"4138","1018","Y","Y","28","2024-01-01","2029-12-31"
"4138","1021","Y","Y","28","2024-01-01","2029-12-31"
"4138","1033","Y","Y","28","2024-01-01","2029-12-31"
"4139","1001","Y","Y","29","2024-01-01","2029-12-31"
"4139","1002","Y","Y","29","2024-01-01","2029-12-31"
"4139","1003","Y","Y","29","2024-01-01","2029-12-31"
"4139","1008","Y","Y","29","2024-01-01","2029-12-31"
"4139","1011","Y","Y","29","2024-01-01","2029-12-31"
"4139","1018","Y","Y","29","2024-01-01","2029-12-31"
"4139","1021","Y","Y","29","2024-01-01","2029-12-31"
"4139","1033","Y","Y","29","2024-01-01","2029-12-31"
"4140","1001","Y","Y","30","2024-01-01","2029-12-31"
"4140","1002","Y","Y","30","2024-01-01","2029-12-31"
"4140","1003","Y","Y","30","2024-01-01","2029-12-31"
"4140","1008","Y","Y","30","2024-01-01","2029-12-31"
"4140","1011","Y","Y","30","2024-01-01","2029-12-31"
"4140","1018","Y","Y","30","2024-01-01","2029-12-31"
"4140","1021","Y","Y","30","2024-01-01","2029-12-31"
"4140","1033","Y","Y","30","2024-01-01","2029-12-31"
"4141","1001","Y","Y","31","2024-01-01","2029-12-31"
"4141","1002","Y","Y","31","2024-01-01","2029-12-31"
"4141","1003","Y","Y","31","2024-01-01","2029-12-31"
"4141","1008","Y","Y","31","2024-01-01","2029-12-31"
"4141","1011","Y","Y","31","2024-01-01","2029-12-31"
"4141","1018","Y","Y","31","2024-01-01","2029-12-31"
"4141","1021","Y","Y","31","2024-01-01","2029-12-31"
"4141","1033","Y","Y","31","2024-01-01","2029-12-31"
"4142","1001","Y","Y","32","2024-01-01","2029-12-31"
"4142","1002","Y","Y","32","2024-01-01","2029-12-31"
"4142","1003","Y","Y","32","2024-01-01","2029-12-31"
"4142","1008","Y","Y","32","2024-01-01","2029-12-31"
"4142","1011","Y","Y","32","2024-01-01","2029-12-31"
"4142","1018","Y","Y","32","2024-01-01","2029-12-31"
"4142","1021","Y","Y","32","2024-01-01","2029-12-31"
"4142","1033","Y","Y","32","2024-01-01","2029-12-31"
"4143","1001","Y","Y","33","2024-01-01","2029-12-31"
"4143","1002","Y","Y","33","2024-01-01","2029-12-31"
"4143","1003","Y","Y","33","2024-01-01","2029-12-31"
"4143","1008","Y","Y","33","2024-01-01","2029-12-31"
"4143","1011","Y","Y","33","2024-01-01","2029-12-31"
"4143","1018","Y","Y","33","2024-01-01","2029-12-31"
"4143","1021","Y","Y","33","2024-01-01","2029-12-31"
"4143","1033","Y","Y","33","2024-01-01","2029-12-31"
"4144","1001","Y","Y","34","2024-01-01","2029-12-31"
"4144","1002","Y","Y","34","2024-01-01","2029-12-31"
"4144","1003","Y","Y","34","2024-01-01","2029-12-31"
"4144","1008","Y","Y","34","2024-01-01","2029-12-31"
"4144","1011","Y","Y","34","2024-01-01","2029-12-31"
"4144","1018","Y","Y","34","2024-01-01","2029-12-31"
"4144","1021","Y","Y","34","2024-01-01","2029-12-31"
"4144","1033","Y","Y","34","2024-01-01","2029-12-31"
"4145","1001","Y","Y","35","2024-01-01","2029-12-31"
"4145","1002","Y","Y","35","2024-01-01","2029-12-31"
"4145","1003","Y","Y","35","2024-01-01","2029-12-31"
"4145","1008","Y","Y","35","2024-01-01","2029-12-31"
"4145","1011","Y","Y","35","2024-01-01","2029-12-31"
"4145","1018","Y","Y","35","2024-01-01","2029-12-31"
"4145","1021","Y","Y","35","2024-01-01","2029-12-31"
"4145","1033","Y","Y","35","2024-01-01","2029-12-31"
"4146","1001","Y","Y","36","2024-01-01","2029-12-31"
"4146","1002","Y","Y","36","2024-01-01","2029-12-31"
"4146","1003","Y","Y","36","2024-01-01","2029-12-31"
"4146","1008","Y","Y","36","2024-01-01","2029-12-31"
"4146","1011","Y","Y","36","2024-01-01","2029-12-31"
"4146","1018","Y","Y","36","2024-01-01","2029-12-31"
"4146","1021","Y","Y","36","2024-01-01","2029-12-31"
"4146","1033","Y","Y","36","2024-01-01","2029-12-31"
"4147","1001","Y","Y","37","2024-01-01","2029-12-31"
"4147","1002","Y","Y","37","2024-01-01","2029-12-31"
"4147","1003","Y","Y","37","2024-01-01","2029-12-31"
"4147","1008","Y","Y","37","2024-01-01","2029-12-31"
"4147","1011","Y","Y","37","2024-01-01","2029-12-31"
"4147","1018","Y","N","0","2024-01-01","2029-12-31"
"4147","1021","Y","Y","37","2024-01-01","2029-12-31"
"4147","1033","Y","N","0","2024-01-01","2029-12-31"
"4148","1001","Y","Y","38","2024-01-01","2029-12-31"
"4148","1002","Y","Y","38","2024-01-01","2029-12-31"
"4148","1003","Y","Y","38","2024-01-01","2029-12-31"
"4148","1008","N","N","0","2024-01-01","2029-12-31"
"4148","1011","Y","Y","38","2024-01-01","2029-12-31"
"4148","1018","Y","Y","38","2024-01-01","2029-12-31"
"4148","1021","N","N","0","2024-01-01","2029-12-31"
"4148","1033","Y","Y","38","2024-01-01","2029-12-31"
"4149","1001","Y","Y","39","2024-01-01","2029-12-31"
"4149","1002","Y","Y","39","2024-01-01","2029-12-31"
"4149","1003","Y","Y","39","2024-01-01","2029-12-31"
"4149","1008","Y","Y","39","2024-01-01","2029-12-31"
"4149","1011","Y","Y","39","2024-01-01","2029-12-31"
"4149","1018","Y","Y","39","2024-01-01","2029-12-31"
"4149","1021","Y","Y","39","2024-01-01","2029-12-31"
"4149","1033","Y","Y","39","2024-01-01","2029-12-31"
"4150","1001","Y","Y","40","2024-01-01","2029-12-31"
"4150","1002","Y","Y","40","2024-01-01","2029-12-31"
"4150","1003","Y","Y","40","2024-01-01","2029-12-31"
"4150","1008","Y","Y","40","2024-01-01","2029-12-31"
"4150","1011","Y","Y","40","2024-01-01","2029-12-31"
"4150","1018","Y","Y","40","2024-01-01","2029-12-31"
"4150","1021","Y","Y","40","2024-01-01","2029-12-31"
"4150","1033","Y","Y","40","2024-01-01","2029-12-31"
"4151","1001","Y","Y","41","2024-01-01","2029-12-31"
"4151","1002","Y","Y","41","2024-01-01","2029-12-31"
"4151","1003","Y","Y","41","2024-01-01","2029-12-31"
"4151","1008","Y","Y","41","2024-01-01","2029-12-31"
"4151","1011","Y","Y","41","2024-01-01","2029-12-31"
"4151","1018","Y","Y","41","2024-01-01","2029-12-31"
"4151","1021","Y","Y","41","2024-01-01","2029-12-31"
"4151","1033","Y","Y","41","2024-01-01","2029-12-31"
"4152","1001","Y","Y","42","2024-01-01","2029-12-31"
"4152","1002","Y","Y","42","2024-01-01","2029-12-31"
"4152","1003","Y","Y","42","2024-01-01","2029-12-31"
"4152","1008","Y","Y","42","2024-01-01","2029-12-31"
"4152","1011","Y","Y","42","2024-01-01","2029-12-31"
"4152","1018","Y","Y","42","2024-01-01","2029-12-31"
"4152","1021","Y","Y","42","2024-01-01","2029-12-31"
"4152","1033","Y","Y","42","2024-01-01","2029-12-31"
"4153","1001","Y","Y","43","2024-01-01","2029-12-31"
"4153","1002","Y","Y","43","2024-01-01","2029-12-31"
"4153","1003","Y","Y","43","2024-01-01","2029-12-31"
"4153","1008","Y","Y","43","2024-01-01","2029-12-31"
"4153","1011","Y","Y","43","2024-01-01","2029-12-31"
"4153","1018","Y","Y","43","2024-01-01","2029-12-31"
"4153","1021","Y","Y","43","2024-01-01","2029-12-31"
"4153","1033","Y","Y","43","2024-01-01","2029-12-31"
"4154","1001","Y","Y","44","2024-01-01","2029-12-31"
"4154","1002","Y","Y","44","2024-01-01","2029-12-31"
"4154","1003","Y","Y","44","2024-01-01","2029-12-31"
"4154","1008","Y","Y","44","2024-01-01","2029-12-31"
"4154","1011","Y","Y","44","2024-01-01","2029-12-31"
"4154","1018","Y","Y","44","2024-01-01","2029-12-31"
"4154","1021","Y","Y","44","2024-01-01","2029-12-31"
"4154","1033","Y","Y","44","2024-01-01","2029-12-31"
"4155","1001","Y","Y","45","2024-01-01","2029-12-31"
"4155","1002","Y","Y","45","2024-01-01","2029-12-31"
"4155","1003","Y","Y","45","2024-01-01","2029-12-31"
"4155","1008","Y","Y","45","2024-01-01","2029-12-31"
"4155","1011","Y","Y","45","2024-01-01","2029-12-31"
"4155","1018","Y","Y","45","2024-01-01","2029-12-31"
"4155","1021","Y","Y","45","2024-01-01","2029-12-31"
"4155","1033","Y","Y","45","2024-01-01","2029-12-31"
"4156","1001","Y","Y","46","2024-01-01","2029-12-31"
"4156","1002","Y","Y","46","2024-01-01","2029-12-31"
"4156","1003","Y","Y","46","2024-01-01","2029-12-31"
"4156","1008","Y","Y","46","2024-01-01","2029-12-31"
"4156","1011","Y","Y","46","2024-01-01","2029-12-31"
"4156","1018","Y","Y","46","2024-01-01","2029-12-31"
"4156","1021","Y","Y","46","2024-01-01","2029-12-31"
"4156","1033","Y","Y","46","2024-01-01","2029-12-31"
"4157","1001","Y","Y","47","2024-01-01","2029-12-31"
"4157","1002","Y","Y","47","2024-01-01","2029-12-31"
"4157","1003","Y","Y","47","2024-01-01","2029-12-31"
"4157","1008","Y","Y","47","2024-01-01","2029-12-31"
"4157","1011","Y","Y","47","2024-01-01","2029-12-31"
"4157","1018","Y","Y","47","2024-01-01","2029-12-31"
"4157","1021","Y","Y","47","2024-01-01","2029-12-31"
"4157","1033","Y","Y","47","2024-01-01","2029-12-31"
"4158","1001","Y","Y","48","2024-01-01","2029-12-31"
"4158","1002","Y","Y","48","2024-01-01","2029-12-31"
"4158","1003","Y","Y","48","2024-01-01","2029-12-31"
"4158","1008","Y","Y","48","2024-01-01","2029-12-31"
"4158","1011","Y","Y","48","2024-01-01","2029-12-31"
"4158","1018","Y","Y","48","2024-01-01","2029-12-31"
"4158","1021","Y","Y","48","2024-01-01","2029-12-31"
"4158","1033","Y","Y","48","2024-01-01","2029-12-31"
"4159","1001","Y","Y","49","2024-01-01","2029-12-31"
"4159","1002","Y","Y","49","2024-01-01","2029-12-31"
"4159","1003","Y","Y","49","2024-01-01","2029-12-31"
"4159","1008","Y","Y","49","2024-01-01","2029-12-31"
"4159","1011","Y","Y","49","2024-01-01","2029-12-31"
"4159","1018","Y","Y","49","2024-01-01","2029-12-31"
"4159","1021","Y","Y","49","2024-01-01","2029-12-31"
"4159","1033","Y","Y","49","2024-01-01","2029-12-31"
"4160","1001","Y","Y","50","2024-01-01","2029-12-31"
"4160","1002","Y","Y","50","2024-01-01","2029-12-31"
"4160","1003","Y","Y","50","2024-01-01","2029-12-31"
"4160","1008","Y","Y","50","2024-01-01","2029-12-31"
"4160","1011","Y","Y","50","2024-01-01","2029-12-31"
"4160","1018","Y","N","0","2024-01-01","2029-12-31"
"4160","1021","Y","Y","50","2024-01-01","2029-12-31"
"4160","1033","Y","N","0","2024-01-01","2029-12-31"
"4161","1001","Y","Y","51","2024-01-01","2029-12-31"
"4161","1002","Y","Y","51","2024-01-01","2029-12-31"
"4161","1003","Y","Y","51","2024-01-01","2029-12-31"
"4161","1008","Y","Y","51","2024-01-01","2029-12-31"
"4161","1011","Y","Y","51","2024-01-01","2029-12-31"
"4161","1018","Y","Y","51","2024-01-01","2029-12-31"
"4161","1021","Y","Y","51","2024-01-01","2029-12-31"
"4161","1033","Y","Y","51","2024-01-01","2029-12-31"
"4162","1001","Y","Y","52","2024-01-01","2029-12-31"
"4162","1002","Y","Y","52","2024-01-01","2029-12-31"
"4162","1003","Y","Y","52","2024-01-01","2029-12-31"
"4162","1008","Y","Y","52","2024-01-01","2029-12-31"
"4162","1011","Y","Y","52","2024-01-01","2029-12-31"
"4162","1018","Y","Y","52","2024-01-01","2029-12-31"
"4162","1021","Y","Y","52","2024-01-01","2029-12-31"
"4162","1033","Y","Y","52","2024-01-01","2029-12-31"
"4163","1001","Y","Y","53","2024-01-01","2029-12-31"
"4163","1002","Y","Y","53","2024-01-01","2029-12-31"
"4163","1003","Y","Y","53","2024-01-01","2029-12-31"
"4163","1008","Y","Y","53","2024-01-01","2029-12-31"
"4163","1011","Y","Y","53","2024-01-01","2029-12-31"
"4163","1018","Y","Y","53","2024-01-01","2029-12-31"
"4163","1021","Y","Y","53","2024-01-01","2029-12-31"
"4163","1033","Y","Y","53","2024-01-01","2029-12-31"
"4164","1001","Y","Y","54","2024-01-01","2029-12-31"
"4164","1002","Y","Y","54","2024-01-01","2029-12-31"
"4164","1003","Y","Y","54","2024-01-01","2029-12-31"
"4164","1008","Y","Y","54","2024-01-01","2029-12-31"
"4164","1011","Y","Y","54","2024-01-01","2029-12-31"
"4164","1018","Y","Y","54","2024-01-01","2029-12-31"
"4164","1021","Y","Y","54","2024-01-01","2029-12-31"
"4164","1033","Y","Y","54","2024-01-01","2029-12-31"
"4165","1001","Y","Y","55","2024-01-01","2029-12-31"
"4165","1002","Y","Y","55","2024-01-01","2029-12-31"
"4165","1003","Y","Y","55","2024-01-01","2029-12-31"
"4165","1008","N","N","0","2024-01-01","2029-12-31"
"4165","1011","Y","Y","55","2024-01-01","2029-12-31"
"4165","1018","Y","Y","55","2024-01-01","2029-12-31"
"4165","1021","N","N","0","2024-01-01","2029-12-31"
"4165","1033","Y","Y","55","2024-01-01","2029-12-31"
"4166","1001","Y","Y","56","2024-01-01","2029-12-31"
"4166","1002","Y","Y","56","2024-01-01","2029-12-31"
"4166","1003","Y","Y","56","2024-01-01","2029-12-31"
"4166","1008","Y","Y","56","2024-01-01","2029-12-31"
"4166","1011","Y","Y","56","2024-01-01","2029-12-31"
"4166","1018","Y","Y","56","2024-01-01","2029-12-31"
"4166","1021","Y","Y","56","2024-01-01","2029-12-31"
"4166","1033","Y","Y","56","2024-01-01","2029-12-31"
"4167","1001","Y","Y","57","2024-01-01","2029-12-31"
"4167","1002","Y","Y","57","2024-01-01","2029-12-31"
"4167","1003","Y","Y","57","2024-01-01","2029-12-31"
"4167","1008","Y","Y","57","2024-01-01","2029-12-31"
"4167","1011","Y","Y","57","2024-01-01","2029-12-31"
"4167","1018","Y","Y","57","2024-01-01","2029-12-31"
"4167","1021","Y","Y","57","2024-01-01","2029-12-31"
"4167","1033","Y","Y","57","2024-01-01","2029-12-31"
"4168","1001","Y","Y","58","2024-01-01","2029-12-31"
"4168","1002","Y","Y","58","2024-01-01","2029-12-31"
"4168","1003","Y","Y","58","2024-01-01","2029-12-31"
"4168","1008","Y","Y","58","2024-01-01","2029-12-31"
"4168","1011","Y","Y","58","2024-01-01","2029-12-31"
"4168","1018","Y","Y","58","2024-01-01","2029-12-31"
"4168","1021","Y","Y","58","2024-01-01","2029-12-31"
"4168","1033","Y","Y","58","2024-01-01","2029-12-31"
"4169","1001","Y","Y","59","2024-01-01","2029-12-31"
"4169","1002","Y","Y","59","2024-01-01","2029-12-31"
"4169","1003","Y","Y","59","2024-01-01","2029-12-31"
"4169","1008","Y","Y","59","2024-01-01","2029-12-31"
"4169","1011","Y","Y","59","2024-01-01","2029-12-31"
"4169","1018","Y","Y","59","2024-01-01","2029-12-31"
"4169","1021","Y","Y","59","2024-01-01","2029-12-31"
"4169","1033","Y","Y","59","2024-01-01","2029-12-31"
"4170","1001","Y","Y","60","2024-01-01","2029-12-31"
"4170","1002","Y","Y","60","2024-01-01","2029-12-31"
"4170","1003","Y","Y","60","2024-01-01","2029-12-31"
"4170","1008","Y","Y","60","2024-01-01","2029-12-31"
"4170","1011","Y","Y","60","2024-01-01","2029-12-31"
"4170","1018","Y","Y","60","2024-01-01","2029-12-31"
"4170","1021","Y","Y","60","2024-01-01","2029-12-31"
"4170","1033","Y","Y","60","2024-01-01","2029-12-31"
"4171","1001","Y","Y","61","2024-01-01","2029-12-31"
"4171","1002","Y","Y","61","2024-01-01","2029-12-31"
"4171","1003","Y","Y","61","2024-01-01","2029-12-31"
"4171","1008","Y","Y","61","2024-01-01","2029-12-31"
"4171","1011","Y","Y","61","2024-01-01","2029-12-31"
"4171","1018","Y","Y","61","2024-01-01","2029-12-31"
"4171","1021","Y","Y","61","2024-01-01","2029-12-31"
"4171","1033","Y","Y","61","2024-01-01","2029-12-31"
"4172","1001","Y","Y","62","2024-01-01","2029-12-31"
"4172","1002","Y","Y","62","2024-01-01","2029-12-31"
"4172","1003","Y","Y","62","2024-01-01","2029-12-31"
"4172","1008","Y","Y","62","2024-01-01","2029-12-31"
"4172","1011","Y","Y","62","2024-01-01","2029-12-31"
"4172","1018","Y","Y","62","2024-01-01","2029-12-31"
"4172","1021","Y","Y","62","2024-01-01","2029-12-31"
"4172","1033","Y","Y","62","2024-01-01","2029-12-31"
"4173","1001","Y","Y","63","2024-01-01","2029-12-31"
"4173","1002","Y","Y","63","2024-01-01","2029-12-31"
"4173","1003","Y","Y","63","2024-01-01","2029-12-31"
"4173","1008","Y","Y","63","2024-01-01","2029-12-31"
"4173","1011","Y","Y","63","2024-01-01","2029-12-31"
"4173","1018","Y","N","0","2024-01-01","2029-12-31"
"4173","1021","Y","Y","63","2024-01-01","2029-12-31"
"4173","1033","Y","N","0","2024-01-01","2029-12-31"
"4174","1001","Y","Y","64","2024-01-01","2029-12-31"
"4174","1002","Y","Y","64","2024-01-01","2029-12-31"
"4174","1003","Y","Y","64","2024-01-01","2029-12-31"
"4174","1008","Y","Y","64","2024-01-01","2029-12-31"
"4174","1011","Y","Y","64","2024-01-01","2029-12-31"
"4174","1018","Y","Y","64","2024-01-01","2029-12-31"
"4174","1021","Y","Y","64","2024-01-01","2029-12-31"
"4174","1033","Y","Y","64","2024-01-01","2029-12-31"
